"","Var1.ch1","Var1.ch2","Var1.ch3","Var2.ch1","Var2.ch2","Var2.ch3","Var3.ch1","Var3.ch2","Var3.ch3","Var4.ch1","Var4.ch2","Var4.ch3","Var5.ch1","Var5.ch2","Var5.ch3","XDemo","choice","fold"
"2078",0.788297535851598,0.331349895335734,0.686380055267364,0.594075316330418,0.375778598943725,0.406725167529657,0.0848476639948785,0.919353488367051,0.174457276239991,0.143617973662913,0.449531031306833,0.468176724622026,0.216454754117876,0.258049646392465,0.304610935039818,1.32902794796973,"ch2",20
"2099",0.0413993040565401,0.789161913096905,0.137763843173161,0.789535671938211,0.676348129753023,0.547351430635899,0.85488768806681,0.54594555683434,0.803650352638215,0.914240537211299,0.358935652999207,0.615206690505147,0.976995112607256,0.588617392349988,0.286056837998331,1.77791868941858,"ch1",20
"2120",0.756084740860388,0.810460675042123,0.834551986074075,0.21923390426673,0.888172808568925,0.0964523167349398,0.602551850024611,0.115308777429163,0.878081024158746,0.328887979732826,0.514993212418631,0.668969294289127,0.91028867661953,0.632365795550868,0.589496952015907,1.047354076989,"ch3",20
"2141",0.531567034078762,0.850121009396389,0.878663866547868,0.460784545401111,0.762785489205271,0.0425261810887605,0.100697043351829,0.0116689240094274,0.104311898117885,0.347090540453792,0.592128138290718,0.291057637659833,0.767123740399256,0.628188780974597,0.119210726115853,1.0144798187539,"ch2",20
"2162",0.586222607176751,0.271981182042509,0.821915898937732,0.134830618742853,0.553192865336314,0.0926021032501012,0.207100219326094,0.35739301238209,0.49248700379394,0.85530176339671,0.967743729706854,0.505506519693881,0.382413766346872,0.442857558373362,0.91651514172554,1.5957832778804,"ch3",20
"2183",0.367496333085001,0.567238637246192,0.355274829780683,0.81785716721788,0.298992640571669,0.14793176506646,0.804482035106048,0.894063653657213,0.191828319104388,0.299984862329438,0.137645815964788,0.231074810726568,0.445720798335969,0.903179272543639,0.882689186139032,0.246602416504174,"ch1",20
"2204",0.759338438278064,0.525855869054794,0.026926203398034,0.107205343199894,0.967620547162369,0.793442677007988,0.734446836169809,0.00145057495683432,0.999542429344729,0.081515863770619,0.254091907292604,0.33008536696434,0.312862496357411,0.443713091081008,0.370499025564641,1.85697978315875,"ch3",20
"2225",0.324103030608967,0.780375982634723,0.888972873333842,0.702692073071375,0.0285391474608332,0.172662683529779,0.0186613074038178,0.82771719340235,0.800179438199848,0.726038297405466,0.249148480361328,0.39665245031938,0.37840569531545,0.0111800669692457,0.0225703839678317,1.27903555659577,"ch3",20
"2246",0.658836285816506,0.394856257829815,0.929534746333957,0.672601202968508,0.0720846105832607,0.53778456710279,0.921362673630938,0.0686767695005983,0.361436257371679,0.410511714871973,0.963216431904584,0.371140878880396,0.054407169111073,0.288348451023921,0.120590683305636,1.61897752899677,"ch1",20
"2267",0.0857914951629937,0.267652371898293,0.0742597214411944,0.0504829578567296,0.495990338735282,0.364638316677883,0.0138595274183899,0.63834873540327,0.976938391104341,0.612122380640358,0.9028721943032,0.273967205313966,0.156126320827752,0.870613251812756,0.653859681915492,0.331024126149714,"ch2",20
"2288",0.765139829833061,0.749106315430254,0.624946537427604,0.765714345034212,0.801042640348896,0.565650408621877,0.430285822832957,0.729449868202209,0.349478048738092,0.804688184987754,0.411122905556113,0.509948896011338,0.0933773897122592,0.908445826265961,0.605813008733094,1.89594264607877,"ch2",20
"2309",0.380570511333644,0.536860386142507,0.251586175756529,0.944157876307145,0.457776025636122,0.501813400769606,0.807290031807497,0.561858938308433,0.240237943828106,0.854067479725927,0.94934200681746,0.378289530519396,0.726440396392718,0.0929979993961751,0.0422050862107426,0.338562585879117,"ch1",20
"2330",0.216076597105712,0.104438650654629,0.25291794189252,0.0945528205484152,0.384503040229902,0.844030373496935,0.426199432695284,0.158642795169726,0.982047293800861,0.576945337001234,0.899232589639723,0.544955782825127,0.879159534582868,0.710972676286474,0.71738378982991,1.11652616085485,"ch3",20
"2351",0.638017766177654,0.632859398843721,0.402791176922619,0.799793062964454,0.33987624081783,0.56394283962436,0.172197232022882,0.64860438904725,0.171445630956441,0.568904262268916,0.780127626378089,0.132413995917886,0.586310572223738,0.971716549713165,0.7295826675836,0.306305970065296,"ch1",20
"2372",0.144693269161507,0.787129651056603,0.452384143136442,0.296677303034812,0.116979904472828,0.819666171912104,0.954894079361111,0.888870852999389,0.198575076181442,0.618547417223454,0.464195691980422,0.39441810711287,0.858750287210569,0.524755940539762,0.507318285293877,1.46167264925316,"ch1",20
"2393",0.249037180561572,0.0900930657517165,0.686997715616599,0.529625702882186,0.282655657501891,0.762030067620799,0.00764660211279988,0.612449266947806,0.619455937063321,0.920867323642597,0.59882316715084,0.487501573516056,0.4419436363969,0.62783972802572,0.991473275469616,1.05627096397802,"ch2",20
"2414",0.787420896347612,0.775182532146573,0.095125658903271,0.576363533269614,0.262622899143025,0.44667456112802,0.65383662097156,0.237758380128071,0.776309023378417,0.505619026720524,0.170670319814235,0.538100752281025,0.749517850577831,0.909398535965011,0.0498113839421421,1.17221483914182,"ch1",20
"2435",0.658594354987144,0.566327153006569,0.319795990595594,0.450322869233787,0.35212734551169,0.999012544518337,0.492600914789364,0.831924891332164,0.673405081965029,0.161496673244983,0.932255225023255,0.723295795498416,0.394394270610064,0.805640738457441,0.150928855873644,1.9609924601391,"ch3",20
"2456",0.731201654765755,0.455060972832143,0.374692293116823,0.953278943430632,0.880401882575825,0.552202429389581,0.877373105846345,0.684350747149438,0.773013840429485,0.470559641718864,0.0528547721914947,0.939932065317407,0.108098331838846,0.0961875095963478,0.475135443033651,0.391997147817165,"ch1",20
"2477",0.779622894246131,0.280818311264738,0.960354216163978,0.566077609546483,0.840945627773181,0.832264643860981,0.7155069289729,0.0348130301572382,0.520558771677315,0.790588879026473,0.184512137901038,0.226910431170836,0.435315144481137,0.930039246333763,0.637470537330955,1.18771465681493,"ch1",20
"2498",0.441936468239874,0.273990590590984,0.688163145678118,0.0509241579566151,0.982606346718967,0.96733023179695,0.128549359971657,0.74330927268602,0.604479589033872,0.597117643337697,0.946602444630116,0.310469042044133,0.32805957715027,0.562894338741899,0.860354823991656,1.88658955181018,"ch2",20
"2519",0.802244596648961,0.956926675979048,0.291628003120422,0.0992379332892597,0.100475105689839,0.743085865862668,0.854311093688011,0.183987649623305,0.13748162961565,0.509335365379229,0.862162366975099,0.285135994665325,0.847547426819801,0.255784697365016,0.430762485135347,1.79704033350572,"ch3",20
"2540",0.544488935731351,0.638378002913669,0.543599547818303,0.384672136278823,0.565340927336365,0.630129205761477,0.696166784269735,0.323493083007634,0.432327143847942,0.775153557071462,0.167588270967826,0.024008180713281,0.350314007839188,0.354991629486904,0.15213017212227,0.151827225461602,"ch1",20
"2561",0.385295049054548,0.210575533332303,0.413374127121642,0.190027272095904,0.744151159888133,0.65310045122169,0.739995590643957,0.529857834801078,0.538901502732188,0.745637803571299,0.774432583944872,0.706784944981337,0.756339557934552,0.270098056644201,0.959416003897786,0.0361012080684304,"ch1",20
"2582",0.720299224136397,0.237992263631895,0.743284968426451,0.615041396580637,0.353722297586501,0.789644949603826,0.506800021277741,0.967485804343596,0.463769546709955,0.564869106048718,0.292660765582696,0.356337988050655,0.943868043133989,0.306526679778472,0.105140194296837,0.480770259164274,"ch2",20
"2603",0.77800980838947,0.786392921349034,0.0802064721938223,0.107623905874789,0.682923537911847,0.381044000387192,0.411773482337594,0.26704278611578,0.552055021049455,0.676143826218322,0.979789500124753,0.25794413802214,0.677336347755045,0.330874213250354,0.499585590325296,1.50165236415341,"ch2",20
"2624",0.471677960595116,0.85280146705918,0.554178338032216,0.317689325893298,0.596060130978003,0.66446531843394,0.309004044160247,0.966170568717644,0.592220090096816,0.54382126359269,0.3608006790746,0.666722878813744,0.928484237287194,0.101988254114985,0.363038203446195,1.99985978845507,"ch3",20
"2645",0.716969561763108,0.614937675883994,0.128379913046956,0.18822046648711,0.9647727671545,0.54348619049415,0.889745929511264,0.803310891147703,0.265608376357704,0.573078426998109,0.213461667299271,0.125201986869797,0.158726918511093,0.906529828207567,0.627404675586149,1.63962754560634,"ch2",20
"2666",0.773872146615759,0.394376836949959,0.9231681257952,0.647285029990599,0.557459600036964,0.228218310279772,0.738739357097074,0.551966093014926,0.141857855254784,0.160765656735748,0.582213566172868,0.0546389757655561,0.427665301132947,0.216057640500367,0.758958394173533,1.04737326735631,"ch3",20
"2687",0.964383943704888,0.486401080852374,0.0751063632778823,0.0745714900549501,0.368375883670524,0.59355742787011,0.210110753308982,0.112753706751391,0.168853854527697,0.394715211587027,0.279873913154006,0.750046615488827,0.8106744796969,0.947583917528391,0.416597003117204,1.84259705478325,"ch3",20
"2708",0.35545218642801,0.10311297303997,0.932135850191116,0.292857294436544,0.571380014764145,0.425697293132544,0.648212185828015,0.206587660359219,0.81581294699572,0.980152098461986,0.842506054555997,0.267688094638288,0.58330035302788,0.457129340851679,0.284439223818481,1.86151992809027,"ch1",20
"2729",0.246368468506262,0.0230228763539344,0.0796945861075073,0.537748996866867,0.00138151925057173,0.662588094361126,0.699494264088571,0.770722911227494,0.592654108768329,0.0999949625693262,0.846925097052008,0.521527329925448,0.450526291271672,0.686028286116198,0.267527835676447,0.743950066156685,"ch2",20
"2750",0.358220374910161,0.311867654556409,0.290179084520787,0.827329566935077,0.335927938111126,0.458696138113737,0.556178878294304,0.170986691722646,0.28577256668359,0.448188482550904,0.318334584590048,0.0741324911359698,0.345099574886262,0.0630849916487932,0.468410718254745,1.96434923633933,"ch1",20
"2771",0.174514320679009,0.220401164144278,0.118976749479771,0.792055912083015,0.0584816480986774,0.728414434706792,0.616920943139121,0.218421003548428,0.859513036906719,0.0894872781354934,0.58839621138759,0.347647396381944,0.173460586927831,0.0517839244566858,0.624377681873739,1.68854637444019,"ch3",20
"2792",0.629794242791831,0.274839607998729,0.165032122982666,0.468082692241296,0.559237171895802,0.250434207729995,0.362947037676349,0.272147986572236,0.681142258923501,0.815248852828518,0.0564016033895314,0.884818785591051,0.162678702734411,0.406057867687196,0.490051106084138,0.80330322496593,"ch3",20
"2813",0.191220385488123,0.178726586513221,0.262483534635976,0.430405020248145,0.092090351972729,0.00570523180067539,0.0444849040359259,0.56455608876422,0.919142530066893,0.849969395902008,0.565856708912179,0.296310171950608,0.182680414523929,0.0216413054149598,0.859359382186085,0.198965907096863,"ch3",20
"2834",0.497013025451452,0.85413847095333,0.613186029018834,0.50620745215565,0.0964812573511153,0.636132956948131,0.666164632420987,0.0406096640508622,0.243247759994119,0.755346375051886,0.188878506887704,0.88848927943036,0.997652080142871,0.919468986568972,0.547547592082992,0.96310212276876,"ch1",20
"2855",0.35462781554088,0.238639667164534,0.462110158521682,0.970098960679024,0.632964642951265,0.341075000120327,0.54084825492464,0.0134368548169732,0.935070771025494,0.533787313150242,0.664852634770796,0.473657902795821,0.765080971410498,0.252203641459346,0.363207299727947,1.18304299889132,"ch3",20
"2876",0.580937060061842,0.347741663223132,0.394060583319515,0.949901569401845,0.487562665482983,0.731879491824657,0.667745299171656,0.597916739759967,0.0508259313646704,0.860236469656229,0.213457727571949,0.146500266389921,0.874922156799585,0.703304655151442,0.204325482947752,1.74354491336271,"ch1",20
"2897",0.923320093890652,0.809927055146545,0.0284450931940228,0.964525068877265,0.357083612587303,0.763963217847049,0.275697246426716,0.0845923973247409,0.592661573551595,0.577246064553037,0.85448740539141,0.921721337130293,0.57859404431656,0.283770905109122,0.012626429554075,1.22177050076425,"ch1",20
"2918",0.93496511131525,0.442931646015495,0.654834752436727,0.955466225044802,0.931498561520129,0.977570455055684,0.436746751423925,0.553864497924224,0.958188822260126,0.308538197539747,0.580988082336262,0.734140146523714,0.996585884131491,0.744093919405714,0.188652358483523,1.04943367419764,"ch3",20
"2939",0.890053029172122,0.907124035991728,0.750921314582229,0.385733916424215,0.100292763672769,0.944128992734477,0.146262032911181,0.079896530136466,0.86492580990307,0.103011270752177,0.731203780276701,0.852716179098934,0.623057600576431,0.0460711121559143,0.917156290030107,0.577780266292393,"ch3",20
"2960",0.785956527572125,0.115388794103637,0.562162859831005,0.624503490049392,0.640901570441201,0.226531193125993,0.792404858628288,0.579025575425476,0.602173004997894,0.217682474758476,0.978040697285905,0.512030086712912,0.116050299722701,0.41936825052835,0.958876196295023,0.7320451666601,"ch1",20
"2981",0.953712958376855,0.455839758971706,0.180575962876901,0.47059906553477,0.835439473856241,0.853231003507972,0.679953223327175,0.943725947989151,0.344821898732334,0.303970247972757,0.937482557492331,0.60601277067326,0.402620376087725,0.520677301334217,0.210148594109342,0.513695864472538,"ch2",20
"3002",0.636291877832264,0.650259272893891,0.591390726622194,0.822291797026992,0.662708970019594,0.224229773972183,0.866654897341505,0.0782263877335936,0.731949966168031,0.57087088492699,0.207968908362091,0.849969506263733,0.490781741216779,0.463738971855491,0.0144217500928789,0.431824068073183,"ch1",20
"3023",0.317988542141393,0.525509237777442,0.206294435542077,0.594621392665431,0.778210422489792,0.731084757950157,0.240360964788124,0.41523747635074,0.979316717712209,0.28167731827125,0.438907224684954,0.0728271738626063,0.55056770471856,0.814620329765603,0.0106687562074512,1.43040180765092,"ch3",20
"3044",0.59808716410771,0.123364766594023,0.492253601085395,0.856704155448824,0.724547159625217,0.686713739531115,0.405453840037808,0.181450672913343,0.613521006191149,0.132617574650794,0.79946616012603,0.149254829157144,0.763963741948828,0.205647338647395,0.381213329033926,1.09882525866851,"ch1",20
"3065",0.25811296585016,0.713444132590666,0.112859859364107,0.851534008746967,0.637506072642282,0.512532961787656,0.57202751818113,0.932995907962322,0.427429032512009,0.141001804033294,0.963590214494616,0.335602264851332,0.125759671442211,0.714228924829513,0.160712919430807,0.140550017356873,"ch2",20
"3086",0.295472579076886,0.107103834394366,0.428027328336611,0.82297429908067,0.074093631003052,0.607115995604545,0.0140183470211923,0.588232841342688,0.312761358218268,0.183350534411147,0.262159493518993,0.781978591810912,0.887171333655715,0.074914513155818,0.47216502437368,0.678558269049972,"ch2",20
"3107",0.339713594643399,0.471435223240405,0.943623878993094,0.519161854172125,0.764699033461511,0.938776619266719,0.509356413967907,0.426304204156622,0.721682519186288,0.635414710035548,0.012955623678863,0.167405465617776,0.699080392951146,0.65668607596308,0.767229932826012,1.75199834350497,"ch1",20
"3128",0.680295910686255,0.9033497357741,0.0239441921003163,0.261534192599356,0.344721275148913,0.714024040149525,0.536186706041917,0.0112105368170887,0.306130880722776,0.0572902732528746,0.0826360590290278,0.981213647173718,0.372217606054619,0.877352352952585,0.787043281598017,0.744190742727369,"ch3",20
"3149",0.544378927676007,0.340553869027644,0.220338533166796,0.682874478632584,0.894065142609179,0.604933207388967,0.584813680034131,0.907953302375972,0.761927413055673,0.281644623959437,0.892797787440941,0.871989670908079,0.176866042194888,0.362784942612052,0.605158276855946,0.443122589495033,"ch2",20
"3170",0.580867916112766,0.589458732167259,0.78788797580637,0.530058826785535,0.163963573053479,0.29633906763047,0.425447648391128,0.626887951279059,0.116485866485164,0.82774189626798,0.519594554323703,0.13548381975852,0.8252715729177,0.1624813771341,0.647253629518673,0.440347423776984,"ch1",20
"3191",0.465241648023948,0.731750219361857,0.625667269574478,0.77571084164083,0.753987054573372,0.624119318090379,0.0759077537804842,0.999781241640449,0.809982529142871,0.770024399971589,0.94287385721691,0.859710314311087,0.553959215758368,0.570450670784339,0.716319940751418,1.4255855656229,"ch2",20
"3212",0.0527990078553557,0.976279724156484,0.890358987264335,0.782341049984097,0.566450091544539,0.472995827905834,0.462381085148081,0.293485708534718,0.572687889449298,0.155834678094834,0.320481415139511,0.138413348700851,0.845740575809032,0.525237463181838,0.931628291262314,1.79885948682204,"ch3",20
"3233",0.125242604408413,0.248342350125313,0.685459585860372,0.364354815101251,0.41748596355319,0.503078675130382,0.626904196571559,0.340870768530294,0.60326509247534,0.855001911753789,0.248776774620637,0.25315437768586,0.269569335738197,0.109156815800816,0.274836992844939,1.22432892629877,"ch1",20
"3254",0.803850719006732,0.366020289482549,0.508261883864179,0.538294336758554,0.993174266302958,0.995292485225946,0.313106348505244,0.328369832132012,0.489294496364892,0.0488927771802992,0.401693054009229,0.410543211735785,0.19725614413619,0.236621011747047,0.489089324139059,0.592954332008958,"ch2",20
"3275",0.525426641805097,0.849401039304212,0.50927107851021,0.357572981854901,0.893691287608817,0.655445304233581,0.248307548929006,0.332761436700821,0.40001136995852,0.786148744635284,0.42339128581807,0.761868029600009,0.205561504000798,0.684800898423418,0.53500676387921,0.807096232194453,"ch2",20
"3296",0.0498550883494318,0.385596903273836,0.970948592294008,0.106950926594436,0.975636674789712,0.976540730101988,0.10086744884029,0.86552932090126,0.850339148193598,0.400993549963459,0.0388113062363118,0.638045118190348,0.838093585567549,0.50849619298242,0.0375986872240901,0.382617346011102,"ch3",20
"3317",0.156738553894684,0.860277594299987,0.0112644121982157,0.0582589961122721,0.574897738872096,0.704827383160591,0.722037851344794,0.922934251371771,0.702959503978491,0.0231363370548934,0.365764403017238,0.268200211925432,0.660495269112289,0.639162144623697,0.949830399127677,1.93410111684352,"ch1",20
"3338",0.86020668502897,0.675441514933482,0.379931510193273,0.959575708955526,0.955524147721007,0.465850725769997,0.277930275769904,0.468828640878201,0.267331994604319,0.796015118481591,0.581154996994883,0.74710132018663,0.121925647137687,0.746627549640834,0.391753161558881,0.904404571745545,"ch1",20
"3359",0.890012606279925,0.201589829288423,0.757666803430766,0.798141655744985,0.644224446034059,0.31191146466881,0.148599212989211,0.433967876946554,0.790302776964381,0.505650724750012,0.741801005555317,0.571452357573435,0.500855063088238,0.884516757447273,0.684573071077466,1.00203438010067,"ch3",20
"3380",0.113390150712803,0.3405066144187,0.465900793205947,0.385445655556396,0.302230817498639,0.228152000112459,0.785287278937176,0.758768673753366,0.218638630351052,0.0627089920453727,0.484563998878002,0.69850166561082,0.768270679982379,0.230257581919432,0.330035149818286,0.75644952757284,"ch1",20
"3401",0.637038538930938,0.316341297933832,0.296763292746618,0.672082070959732,0.540776757290587,0.48399400501512,0.688619869295508,0.552127279341221,0.781060334295034,0.370092562865466,0.535924616735429,0.525425865547732,0.47695687552914,0.0786579719278961,0.713842496508732,0.951856962870806,"ch1",20
"3422",0.164612490916625,0.365373550448567,0.596690181177109,0.606179325142875,0.611324848840013,0.987586912000552,0.625432019121945,0.919162271311507,0.889129326678813,0.278498030267656,0.560928933788091,0.119699424132705,0.717395819257945,0.778132704319432,0.480541993863881,1.61684661731124,"ch2",20
"3443",0.27451685955748,0.720280845183879,0.86233443999663,0.118460857309401,0.815861242357641,0.926528413780034,0.229874921496958,0.333560922881588,0.765409694518894,0.122684480156749,0.138049150817096,0.67709613731131,0.880403945455328,0.0874894328881055,0.91733663668856,1.44685538019985,"ch3",20
"3464",0.113973990315571,0.241018539760262,0.690490386681631,0.847118748351932,0.677973310928792,0.810971427243203,0.302817916963249,0.45221945992671,0.928058282239363,0.443106500897557,0.629004997434095,0.0745005637872964,0.977256233803928,0.15276050218381,0.0467210735660046,0.339882264379412,"ch2",20
"3485",0.817893974715844,0.275004835333675,0.942846905672923,0.377018364844844,0.515758474590257,0.0201872347388417,0.106007929425687,0.995906533673406,0.641585898585618,0.424233595142141,0.522698589600623,0.93566274154,0.559162161312997,0.0014359091874212,0.810227991314605,1.97362560452893,"ch3",20
"3506",0.316967934370041,0.945160804316401,0.305015084799379,0.0728057585656643,0.255127155454829,0.254533255239949,0.788856419501826,0.92746444628574,0.258753641974181,0.13499120506458,0.836382473586127,0.697541625704616,0.509054403752089,0.999227208318189,0.267170043895021,1.63981761364266,"ch2",20
"3527",0.51397639978677,0.468385837739334,0.309208368416876,0.0595673450734466,0.746948018902913,0.247699160128832,0.0360060976818204,0.654640388907865,0.868963364278898,0.397737996885553,0.324936239048839,0.526960461866111,0.0442128996364772,0.442755112424493,0.976145190186799,1.05706915911287,"ch3",20
"3548",0.760462830774486,0.995604851283133,0.939209396252409,0.61957607162185,0.988825157983229,0.369289323920384,0.015002473955974,0.540908353868872,0.820044747786596,0.125061419792473,0.299877653364092,0.247192992595956,0.212717450223863,0.860788480378687,0.771456747781485,0.0808357177302241,"ch3",20
"3569",0.266912377439439,0.17855359450914,0.386657913215458,0.595260772155598,0.653788932599127,0.36544207460247,0.390118400799111,0.730335560627282,0.328435421688482,0.633065692614764,0.400847411248833,0.390025640372187,0.690238004084677,0.38949356181547,0.0176483960822225,0.18354153027758,"ch1",20
"3590",0.259838866535574,0.0253074732609093,0.0821942349430174,0.54714128584601,0.0939254171680659,0.631096696481109,0.690896756015718,0.829876725794747,0.127921284642071,0.165586511837319,0.304283235687762,0.910790849942714,0.522383057978004,0.257865288294852,0.955083461711183,0.00516383210197091,"ch2",20
"3611",0.518623475451022,0.45998515188694,0.33988722669892,0.6716271371115,0.893478374229744,0.346298241056502,0.109627275727689,0.0868517530616373,0.507721349596977,0.342847388237715,0.726320938207209,0.800704984460026,0.943655810551718,0.353762218495831,0.944204708561301,0.520728041417897,"ch3",20
"3632",0.687909388449043,0.653559756698087,0.405025658197701,0.834576648427173,0.181649272562936,0.204746485454962,0.862428592983633,0.151130864629522,0.213385755429044,0.369779352098703,0.780616545584053,0.719361260300502,0.884405152639374,0.4855035841465,0.652679191669449,0.409089540597051,"ch1",20
"3653",0.0138573644217104,0.936801959993318,0.533039656933397,0.0896283776964992,0.018118841573596,0.425700743449852,0.518076741602272,0.7820536615327,0.675957557745278,0.610247228760272,0.599162516649812,0.12114702584222,0.89750514132902,0.904068724019453,0.954126893077046,0.974725169595331,"ch1",20
"3674",0.281434643547982,0.230722449254245,0.252003201050684,0.408739628503099,0.641965527320281,0.71092061069794,0.562549083027989,0.776240807026625,0.540078984107822,0.206488418160006,0.772017404902726,0.204143324168399,0.552576245972887,0.467753699515015,0.635382939362898,0.407941043376923,"ch2",20
"3695",0.180709627224132,0.861408548196778,0.61733347014524,0.537182669620961,0.265507782343775,0.839016326004639,0.0836678091436625,0.735885385656729,0.57541513373144,0.203191861044616,0.424920049495995,0.841238654684275,0.421751276124269,0.573708610143512,0.177103466819972,0.706243893597275,"ch3",20
"3716",0.158927221549675,0.433510179398581,0.221817885525525,0.736975700827315,0.302117787534371,0.723039138829336,0.322478238027543,0.0253341910429299,0.809328745817766,0.81292912713252,0.603908855235204,0.462305900407955,0.635132510680705,0.963438251055777,0.541749536525458,1.92494559474289,"ch3",20
"3737",0.980204498628154,0.59809323400259,0.897922093514353,0.385953910881653,0.840880160452798,0.674172930652276,0.716042825952172,0.235441200435162,0.897899707313627,0.239139234181494,0.378471661824733,0.456153214676306,0.863560648169369,0.0149667928926647,0.981430966407061,0.771018699277192,"ch3",20
"3758",0.276204705005512,0.427092779194936,0.899693135404959,0.817348317941651,0.141479514306411,0.074931992450729,0.223058808362111,0.592934672022238,0.608843318652362,0.811810336541384,0.194172653136775,0.118514803238213,0.105272602289915,0.492610352113843,0.014084069756791,0.918417524080724,"ch3",20
"3779",0.831287305569276,0.514659565407783,0.344392437720671,0.735080574871972,0.0332028013654053,0.857048528967425,0.128908164333552,0.0993210521992296,0.116338185966015,0.591262259753421,0.384775884682313,0.610470683779567,0.577745877439156,0.455888703931123,0.161467149388045,1.36735637066886,"ch1",20
"3800",0.0319295406807214,0.430823363363743,0.879189770203084,0.915105677908286,0.410474383505061,0.835765110794455,0.418222228065133,0.19236367684789,0.521893179509789,0.94027255801484,0.00735714379698038,0.646421366371214,0.964140275726095,0.0447360773105174,0.580981712788343,1.82596612162888,"ch2",20
"3821",0.675314103020355,0.0536104254424572,0.332192425150424,0.148210811661556,0.391340070636943,0.720072376308963,0.0187807432375848,0.290689114946872,0.0329194811638445,0.237783255754039,0.658590373815969,0.462416824884713,0.244649825617671,0.62485985737294,0.119031188776717,1.64674511365592,"ch2",20
"3842",0.919779655523598,0.203296729829162,0.830411459552124,0.00230334792286158,0.281940861139446,0.139228826854378,0.267379838740453,0.255567811662331,0.586068762466311,0.350272467825562,0.369517001789063,0.106282559223473,0.166554464027286,0.134973232401535,0.154843492200598,1.97583257965744,"ch3",20
"3863",0.399354990338907,0.418999635381624,0.979012095602229,0.394345800857991,0.0725431405007839,0.448650609934703,0.0371593022719026,0.0563688657712191,0.453475988004357,0.795617305440828,0.859917041147128,0.0817569128703326,0.807563263224438,0.09471520408988,0.429221033584327,0.556895772460848,"ch2",20
"3884",0.0644623760599643,0.855283343000337,0.251881070667878,0.111288438551128,0.266877321060747,0.751643913099542,0.56991773378104,0.0529932896606624,0.250864943955094,0.367415085667744,0.241616629762575,0.673018716508523,0.181568889180198,0.0136053315363824,0.0839893429074436,0.655238099396229,"ch1",20
"3905",0.0135580652859062,0.364617909304798,0.600603952305391,0.888382976409048,0.732069517020136,0.0610025639180094,0.669305981369689,0.0894598618615419,0.769018626539037,0.134143411414698,0.144990709610283,0.912688476266339,0.181083806790411,0.998537556501105,0.58014480327256,0.775284172035754,"ch3",20
"3926",0.501608359394595,0.0783823349047452,0.307360830251127,0.534213641658425,0.772920890478417,0.439465162577108,0.225375172682106,0.863976250169799,0.556583072058856,0.835167772835121,0.474570850841701,0.0652787096332759,0.0705777821131051,0.153087554965168,0.0749540482647717,0.125192180275917,"ch2",20
"3947",0.376296559814364,0.486101857852191,0.508094789460301,0.200579594820738,0.769422195851803,0.497659983579069,0.226972129894421,0.881798556540161,0.758923507994041,0.142896448494866,0.906118326354772,0.00380288693122566,0.822528835618868,0.836248563136905,0.760039638495073,1.24931183503941,"ch2",20
"3968",0.649505659472197,0.984933218220249,0.345698699820787,0.445961729856208,0.603757710661739,0.236666337586939,0.762529679806903,0.331157100852579,0.941293949028477,0.710118798073381,0.406851228093728,0.803794377949089,0.821166917216033,0.865366435609758,0.0367919192649424,0.387873103842139,"ch3",20
"3989",0.445173286832869,0.200685135088861,0.0789182097651064,0.874428533483297,0.946848469553515,0.284126271493733,0.948082101996988,0.530113057000563,0.84397498308681,0.672636723145843,0.173308435827494,0.671405142406002,0.487461990211159,0.864535531494766,0.537443923065439,0.128178938291967,"ch1",20
"4010",0.876574764028192,0.81407439080067,0.0319422993343323,0.712559712352231,0.217506686924025,0.784105958184227,0.226484396727756,0.0279602811206132,0.344737673876807,0.981673212721944,0.338710583979264,0.392927510663867,0.0588874816894531,0.237251940416172,0.27214745990932,1.29087067116052,"ch3",20
"4031",0.817061483627185,0.386438173474744,0.315301291877404,0.994669321924448,0.567020029062405,0.0969348074868321,0.529284114018083,0.89743687864393,0.228114319499582,0.105966532137245,0.546374920522794,0.00636767549440265,0.0556224668398499,0.896144015481696,0.440397014375776,1.32815998280421,"ch1",20
"4052",0.852550271898508,0.987889086129144,0.721527677029371,0.180830700788647,0.438401900231838,0.0269942472223192,0.282298414735124,0.938753853319213,0.117328805150464,0.021041922736913,0.268988397438079,0.221110047306865,0.0570862931199372,0.13199226767756,0.982081224676222,0.393925416283309,"ch2",20
"4073",0.667393977986649,0.113450770033523,0.630771963624284,0.348746276227757,0.219574062852189,0.87763134832494,0.230224389815703,0.929372308775783,0.560024469392374,0.459557548398152,0.504422178957611,0.796582390321419,0.897712385514751,0.298618409084156,0.909655361203477,1.14942011330277,"ch2",20
"4094",0.73889833712019,0.560532980365679,0.857583536300808,0.924656832357869,0.809507382102311,0.248744102660567,0.99652029084973,0.713294679066166,0.205139480531216,0.390330844791606,0.922911756206304,0.360613374738023,0.856905878987163,0.475242921384051,0.897980823880062,1.49170009512454,"ch1",20
"4115",0.599650043295696,0.555738479830325,0.689225486246869,0.548979304730892,0.637051463825628,0.231583607615903,0.230277268681675,0.243063339032233,0.0811843550764024,0.0642431450542063,0.127829303964972,0.453018003376201,0.425388463772833,0.93854448501952,0.919217721791938,1.63023408874869,"ch1",20
